90,Ballymun Road,53.38638694,-6.265251944,9,0,52
91,Ballymun Road,53.38842806,-6.265396944,9,0,53
129,Glasnevin Avenue,53.38988806,-6.271413056,9,0,54
130,Glasnevin Avenue,53.39009111,-6.27417,9,0,55
131,Glasnevin Avenue,53.39038389,-6.278343056,9,0,56
148,Mobhi Road,53.37066111,-6.268063056,9,0,45
149,Mobhi Road,53.37313806,-6.265968889,9,0,46
150,Mobhi Road,53.37565694,-6.26499,9,0,47
164,Beneavin Rd,53.38842889,-6.280468889,9,0,57
165,Beneavin Rd,53.38902889,-6.283755,9,0,58
166,Beneavin Rd,53.389585,-6.286293056,9,0,59
194,Western Way,53.35503889,-6.26997,9,0,37
195,Phibsboro Road,53.355,-6.2735,9,0,38
196,Phibsboro Road,53.35687806,-6.273738056,9,0,39
197,Phibsboro Road,53.35894889,-6.273225,9,0,40
198,Phibsboro Road,53.36162111,-6.272835,9,0,41
199,Phibsboro Road,53.363615,-6.272286111,9,0,42
200,Prospect Way,53.36741889,-6.271593889,9,0,43
201,Botanic Rd,53.36828,-6.270108056,9,0,44
281,O'Connell St,53.35134889,-6.261111111,9,0,35
319,Westmoreland Street,53.34596694,-6.259276944,9,0,34
1344,Harold's Cross Rd,53.32722889,-6.277561944,9,0,23
1345,Harold's Cross Rd,53.328785,-6.276228889,9,0,24
1347,Clanbrassil St,53.33118,-6.275335,9,0,25
1348,South Circular Road,53.33224806,-6.273878889,9,0,26
1349,South Circular Road,53.33239,-6.270873056,9,0,27
1350,Harrington Street,53.33255889,-6.267473889,9,0,28
1352,Camden Street,53.334445,-6.265386944,9,0,29
1353,Camden Street,53.33601,-6.265415,9,0,30
1355,Aungier Street,53.34009194,-6.265835,9,0,31
1357,George's St,53.34258611,-6.264568056,9,0,32
1359,College Green,53.34441806,-6.261423056,9,0,33
2431,Cromwellsfort Rd,53.31720194,-6.330688889,9,0,9
2432,Cromwellsfort Rd,53.31701,-6.325488889,9,0,10
2433,Cromwellsfort Rd,53.31657806,-6.32067,9,0,11
2434,Kimmage Road West,53.31601889,-6.316036111,9,0,12
2435,Kimmage Road West,53.31426694,-6.311251944,9,0,13
2436,Kimmage Road West,53.3137,-6.308931944,9,0,14
2437,Kimmage Road West,53.312655,-6.302356944,9,0,15
2438,Kimmage Rd,53.31248194,-6.299238889,9,0,16
2439,Kimmage Rd,53.31354389,-6.297688889,9,0,17
2440,Kimmage Rd,53.31639389,-6.294313056,9,0,18
2441,Kimmage Rd,53.31906,-6.291156944,9,0,19
2442,Kimmage Rd,53.32044806,-6.286016111,9,0,20
2443,Kimmage Rd,53.32189,-6.283641111,9,0,21
2444,Kimmage Rd,53.324295,-6.279658056,9,0,22
2446,St. James's Road,53.30834611,-6.340106111,9,0,3
2458,St. James's Road,53.307185,-6.337166111,9,0,2
2459,St. James's Road,53.31035806,-6.339451111,9,0,4
2460,St. James's Road,53.31218694,-6.33655,9,0,5
2461,St. James's Road,53.31274,-6.332625,9,0,6
2462,St. James's Road,53.31389111,-6.330135,9,0,7
